original_index,label,text,sentiment,n_1st_verb,n_1st_pronoun,n_sing,n_past,n_cond,n_words,rate_verb,rate_pron,rate_sing,rate_past,rate_cond,emoji,absolutist
795,1,"Dzień 1 badań nad przywróceniem Generała Pinocheta do życia:

Nie mamy ciała, bo zostało skremowane. Nie wymyśliliśmy jak go ożywić jeśli dostalibyśmy się do ciała naszego wielkiego generała.",negative,3.0,1.0,0.0,1.0,1.0,28.0,0.1071428571428571,0.0357142857142857,0.0,0.3333333333333333,0.3333333333333333,0,0
796,1,"""Daddy is back bitches!""",positive,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
797,1,"Hej, , kto był najbardziej znaną osobą, która odwiedziła mój profil? To nie musi być wzajemne, nie oznaczaj ich, po prostu powiedz, kto to był",neutral,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.04,0.0,0.0,0.0,0,1
798,1,"Może to hejt,a ty twierdzisz,że komplement",negative,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0
799,1,"Patryk () może już miałeś te pytanie,ale w dupie to mam 
Skąd masz tą bluzę?? mortalcio",negative,1.0,0.0,1.0,0.0,0.0,16.0,0.0625,0.0,1.0,0.0,0.0,0,0
800,1,Tak samo jak ty Normalnie brat bliźniak genzie,neutral,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0
801,1,Siema i cię nie ma XD,neutral,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0
802,1,"Sorry,za późno XD",positive,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0
803,1,Uwielbiam was i mortalcio,positive,1.0,0.0,1.0,0.0,0.0,6.0,0.1666666666666666,0.0,1.0,0.0,0.0,0,0
804,1,"Dzisiaj jeszcze jeden egzamin z farmakologi, oby był zdany",positive,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0
805,1,"Cieszę się,że i są w Poznaniu, akurat wtedy jak mnie nie ma w mieście. 
Normalnie super!! :)))) mortalcio",positive,1.0,1.0,1.0,0.0,0.0,19.0,0.0526315789473684,0.0526315789473684,1.0,0.0,0.0,1,0
806,1,"Sorry Bartek,ale to jest akurat najgłupsza rzecz genzie",negative,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
807,1,"KURWAAAAA
BIOFIZYKA ZDANA. !!!!!!!!",negative,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
808,1,"Bartek tu ma minę jak 
Srający kot genzie",neutral,1.0,0.0,1.0,0.0,0.0,8.0,0.125,0.0,1.0,0.0,0.0,0,0
809,1,"Tylko jedno słowo tu pasuje 

DUMNA genzie",positive,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
810,1,Świeży bo Patryk będzie zazdrosny genzie mortalcio,neutral,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
811,1,Ja pierdole ludzie zdałam farmakologię,negative,2.0,1.0,2.0,1.0,0.0,5.0,0.4,0.2,1.0,0.5,0.0,0,0
812,1,"Dzisiaj mam zaliczenie z farmakologii i modlę się, żeby baza siadła",neutral,2.0,0.0,2.0,0.0,0.0,11.0,0.1818181818181818,0.0,1.0,0.0,0.0,0,0
813,1,"MIŁOŚĆ ROŚNIE WOKÓŁ NAS!!! :red_heart:
moratlcio genzie",positive,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1666666666666666,0.0,0.0,0.0,1,0
814,1,Ja pierdolę widziałam te obie lux częściej w tym sklepie niż własnego starego,neutral,2.0,1.0,2.0,1.0,0.0,13.0,0.1538461538461538,0.0769230769230769,1.0,0.5,0.0,0,0
815,1,"Ten ostatni sezon squid game po połowie był już tak chujowy, dobrze że go z Zuzią oglądałam bo przynajmniej nudno nie bylo, ale zakończenie tak chujowe :thumbs_up:",negative,1.0,0.0,1.0,1.0,0.0,26.0,0.0384615384615384,0.0,1.0,1.0,0.0,1,0
816,1,Już się cieszyłam że do ligi :loudly_crying_face:,positive,1.0,0.0,1.0,1.0,0.0,6.0,0.1666666666666666,0.0,1.0,1.0,0.0,1,0
817,1,Humor typu zjebany normalnie dzisiaj,positive,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
818,1,"Czemu ludzie kurwa jedzą picce z żabki, jak to jest milion razy droższe i jeszcze żeby wam ktoś podgrzał",negative,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0
819,1,"Odebrałam liquid za darmo, ale jest taki do kitu w smaku bo w ogóle go nie ma :loudly_crying_face:",negative,1.0,0.0,1.0,1.0,0.0,17.0,0.0588235294117647,0.0,1.0,1.0,0.0,1,0
820,1,Jutro dzwonię do żabki ja się chyba poddaję … bardzo nie chcę ale chyba już muszę,neutral,4.0,1.0,4.0,0.0,0.0,15.0,0.2666666666666666,0.0666666666666666,1.0,0.0,0.0,0,1
821,1,"To jak potrzebuje nowej klawiatury to przesada jedna się tnie a druga już nie daje rady, a nie chce kupować syfu za 200 zł tylko coś porządnego",negative,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0
822,1,Ale bym zjadła mango sorbet z lidla ale w moim lidlu nigdy go nie ma oczywiście,neutral,1.0,1.0,1.0,0.0,1.0,16.0,0.0625,0.0625,1.0,0.0,1.0,0,1
823,1,nie musicie przypominac już mi bylo wystarczająco smutno,negative,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.125,0.0,0.0,0.0,0,1
824,1,Kotek na mnie zasnąl :loudly_crying_face:,neutral,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.25,0.0,0.0,0.0,1,0
825,1,"Ale się cieszę, że znowu mamy kontakt z Mydełkiem",positive,2.0,0.0,1.0,0.0,0.0,9.0,0.2222222222222222,0.0,0.5,0.0,0.0,0,0
826,1,Randka z żonką,neutral,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
827,1,Chodzenie na zakupy z kobietą to ciężka sprawa,positive,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
828,1,Na mnie 4 szafy na mnie 4 kurwy,negative,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.25,0.0,0.0,0.0,0,0
829,1,"Nie no nie mam tylko z inazumy ayato i chce go niby żeby mieć wszystkich z inazumy ale jak przejebie na jakąś usless konstelacje typu chiyori kokomi albo yoimiya to się popłaczę chyba, a ja chciałam po c4 ayake i po ayato iść scam w chuj z tym banerem",negative,3.0,1.0,3.0,1.0,0.0,49.0,0.0612244897959183,0.0204081632653061,1.0,0.3333333333333333,0.0,0,0
830,1,Tak mnie łeb boli klasycznie,negative,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,0,0
831,1,Jezu będzie jakiś update ze star wars w fortnite i taka dupa bo ja tak nie lubię a cały miesiąc to ma trwać,negative,1.0,1.0,1.0,0.0,0.0,23.0,0.0434782608695652,0.0434782608695652,1.0,0.0,0.0,0,1
832,1,Siedzę w piżamie z Hello Kitty i myślę czy założyć koszulkę z Hello Kitty czy cinamon rollem myślę że slay,neutral,3.0,0.0,3.0,0.0,0.0,20.0,0.15,0.0,1.0,0.0,0.0,0,0
833,1,"&gt; Prześladuj osoby trans
&gt; Zacznij obarczać winą tranzycje za pogorszenie się ich zdrowia psychicznego",negative,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0
834,1,No i dobrze zrobiła,positive,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
835,1,Co-,negative,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
836,1,No cóż nie wiem czy interesowanie się jak wygląda pizda drugiej osoby jest czymś normalnym,negative,1.0,0.0,1.0,0.0,0.0,15.0,0.0666666666666666,0.0,1.0,0.0,0.0,0,0
837,1,Szczerze gdybym miał pewność że nie zacznie nagle odpierdalac na scenie to też bym poszedł na jego koncert,positive,2.0,0.0,2.0,1.0,1.0,18.0,0.1111111111111111,0.0,1.0,0.5,0.5,0,0
838,1,Dawaj do Niemczech beka w chuj będzie,negative,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
839,1,"Bardzo mnie śmieszy że automatyczne tłumaczenie działa odrazu z każdym językiem oprócz angielskim xdd
Ale w sumie dobrze bo wtedy już bym kompletnie się rozleniwił",positive,1.0,1.0,1.0,0.0,1.0,25.0,0.04,0.04,1.0,0.0,1.0,0,1
840,1,Szczerze jak lekko nauczy się w tym sosie to gówno daje,positive,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0
841,1,"Dlaczego oni tam mają wszystko w jebanej folii, nie potrafią normalnie gryźć jabłka że muszą mieć pokrojone jak dwulatek",negative,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,1
842,1,Chyba bym strzelił sobie w łeb,negative,1.0,0.0,1.0,0.0,1.0,6.0,0.1666666666666666,0.0,1.0,0.0,1.0,0,0
843,1,Bratku… :skull:,neutral,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
844,1,"To zależy, jeżeli wychowawca naprawdę był dobrym wychowawcą i starał się jak może to prezent w postaci kwiatów i czekoladek jest jak nasranie mu do mordy",negative,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0
845,1,Oj bratku,negative,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
846,1,KURWA CHCE TE BUTY JAPIEEDOLE WJENWKS,negative,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0
847,1,Mango,positive,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
848,1,Co to kurwa jest,negative,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
849,1,Jebane Ai,negative,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
850,1,Ez,positive,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
851,1,Hell win,positive,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
852,1,"Dobra plakat jest obrzydliwy, ale jeżeli film jest o tym o czym ludzie piszą to również jest też w chuj dojebany",negative,1.0,0.0,1.0,1.0,0.0,21.0,0.0476190476190476,0.0,1.0,1.0,0.0,0,0
853,1,Oh nie ale jak to możliwe że system usa w którym liczą się tylko najbogatsi zawiódł nie pierwszy i nie ostatni raz :000 szok i niedowiedzenie,negative,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0
854,1,"Ale ej to wszytsko jego wina, przecież jak to możliwe, że typ jest niepoczytalny i ma jakąś dziwna schizofrenię",negative,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0
855,1,"Ale nie ma hasła ""hasło"" więc znaczy że bezpieczne",neutral,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0
856,1,Czekaj że co :skull:,negative,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0
857,1,Supporty są zajebiste a jeżeli ktoś narzeka to po prostu ma kija w dupie,positive,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0
858,1,Skończyłem,neutral,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0
859,1,Trzeba byc naprawdę upośledzonym żeby tego nie wiedzieć,negative,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
860,1,Dosłownie,positive,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
861,1,Czyli teraz wszystko co jest związane z seksualnością kobiet tak naprawdę jest dla mężczyzn xd,neutral,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,1
862,1,Kurwa ja chciałem aino i illuge na c6 jebnac a nie,negative,1.0,1.0,1.0,1.0,0.0,11.0,0.0909090909090909,0.0909090909090909,1.0,1.0,0.0,0,0
863,1,A cwele dalej będą pierdolić że takie dziecko będzie mogło mieć szczęśliwe życie :face_with_bags_under_eyes:,negative,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0
864,1,Ja tu widzę kutasa,negative,1.0,1.0,1.0,0.0,0.0,4.0,0.25,0.25,1.0,0.0,0.0,0,0
865,1,:neutral_face: wolę żyć w bańce,neutral,1.0,0.0,1.0,0.0,0.0,4.0,0.25,0.0,1.0,0.0,0.0,1,0
866,1,Me fr,positive,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0,0
867,1,ja więcej codziennie z pracy wracam na piechotę xD,positive,1.0,1.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,1,0
868,1,ta koszulka to wygląda jak pucci z bazarku za 5 ziko xD,neutral,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1,0
869,1,chivas kocham cb,positive,1.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,1.0,0.0,0.0,0,0
870,1,to będę ja już w tę sobotę,neutral,1.0,1.0,1.0,0.0,0.0,7.0,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0,0,0
871,1,chcę już wrócić do domu i pograć w house flippera,positive,1.0,0.0,1.0,0.0,0.0,10.0,0.1,0.0,1.0,0.0,0.0,0,0
872,1,why is she SO skinny... they got her,neutral,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
873,1,"dosłownie spędziłam cały poniedziałek wielkanocny, grając w tę grę, ona jest WYKWINTNA",positive,1.0,0.0,1.0,1.0,0.0,12.0,0.0833333333333333,0.0,1.0,1.0,0.0,0,1
874,1,Od 5 godzin gram w house flippera,positive,1.0,0.0,1.0,0.0,0.0,7.0,0.1428571428571428,0.0,1.0,0.0,0.0,0,0
875,1,Chyba zrobiłam najlepsze pazy w życiu,positive,1.0,0.0,1.0,1.0,0.0,6.0,0.1666666666666666,0.0,1.0,1.0,0.0,0,0
876,1,Cudowne som,positive,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
877,1,najlepsza ilustracja ever,positive,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
878,1,NIENAWIDZĘ EXCELA!!! TY KURWO JEBANA,negative,1.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,1.0,0.0,0.0,1,0
879,1,imagine rave z palmami,neutral,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
880,1,"typiara chwali się unimilem, do czego to doszło",positive,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
881,1,"robiłam tak na stardoll, bo wszystkie ustawiały sobie hasła kotki123",neutral,1.0,0.0,1.0,1.0,0.0,10.0,0.1,0.0,1.0,1.0,0.0,0,1
882,1,"2020 był 6 lat temu, a ja mam wrażenie, że od tamtego czasu przeżyłam 10 lat i 10 różnych żyć",neutral,2.0,1.0,2.0,1.0,0.0,20.0,0.1,0.05,1.0,0.5,0.0,0,0
883,1,"Coś kojarzę że chyba młode miały kłopoty i.... Albo Jerry wezwał ich matki aby poraz kolejny wróciły w kostiumy albo one mu wbiły na chatę i go sponiewierały, że się zgodził by wbiły sie w kostiumy :thinking_face:",neutral,1.0,0.0,1.0,0.0,0.0,36.0,0.0277777777777777,0.0,1.0,0.0,0.0,1,0
884,1,CHCESZ FROM THE BACK CHCESZ FROM THE FRONT BO WYGLĄDASZ ZAJEBISCIE Z OBU STROON,positive,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0
885,1,"from: me 
to: każdy, kto wchodzi do mojego pokoju. 

weźcie się odwalcie od moich lampek, mam gdzieś, że nie ma świąt, one tu wiszą cały rok.",neutral,1.0,3.0,1.0,0.0,0.0,26.0,0.0384615384615384,0.1153846153846153,1.0,0.0,0.0,0,1
886,1,"From: me
To: osoba, która robi mi spam gwiazdkami pod historią

Plz zostaw chociaż jeden komentarz poczebuję tego prooooszę :(",negative,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.1052631578947368,0.0,0.0,0.0,1,0
887,1,OMG KOLEJNA?!?! MUSZĘ TAM PÓJŚĆ,positive,1.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,1.0,0.0,0.0,0,0
888,1,zdradziło go “from” ale poza tym poszło mu zajebiście XDDDD kisne,positive,1.0,0.0,1.0,0.0,0.0,11.0,0.0909090909090909,0.0,1.0,0.0,0.0,1,0
889,1,"Brendon Urie: ""Hi it's Pete Wentz from My Chemical Romance""
Rob: opiszcie Jareda w trzech słowach
Jensen: wyższy niż ja
Tyler Joseph słysząc dziwne odgłosy może włamywacza be like ""Excuse me. Could you please leave?""",neutral,0.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0857142857142857,0.0,0.0,0.0,1,0
890,1,Ale to bolało serio... Nie spodziewałam się tak szybkiej śmierci kogokolwiek....,negative,1.0,0.0,1.0,1.0,0.0,11.0,0.0909090909090909,0.0,1.0,1.0,0.0,0,0
891,1,"Mam laptopa Asus od 2013 roku i planuje kupić nowego, bo już powoli go nie ogarniam xD",neutral,2.0,0.0,2.0,0.0,0.0,17.0,0.1176470588235294,0.0,1.0,0.0,0.0,1,0
892,1,"Miałam to jako próbny (jestem 02) i aż parsknęłam, bo to były czasy, kiedy miałam fazę na serial, aż mam ochotę go obejrzeć jeszcze raz",positive,5.0,0.0,5.0,3.0,0.0,25.0,0.2,0.0,1.0,0.6,0.0,0,0
893,1,"1917, przełęcz ocalonych, najdłuższa podróż, pełnia życia, night hunter, the man from u.n.c.l.e, 41 dni nadziei, światło między oceanami",positive,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0
894,1,"znowu jest mi slabo i porzygalem sie podczas zajec, im about to fucking crash out&lt;3",negative,1.0,1.0,1.0,1.0,0.0,15.0,0.0666666666666666,0.0666666666666666,1.0,1.0,0.0,1,0
895,1,to wino bylo gwozdziem do trumny (wypilem 3/4 butelki sam),neutral,1.0,0.0,1.0,1.0,0.0,10.0,0.1,0.0,1.0,1.0,0.0,0,0
896,1,"nienawidze miec kaca, kto mi pozwolil wczoraj mieszac bimber z wodka piwem i winem",negative,1.0,1.0,1.0,0.0,0.0,14.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,0,0
897,1,moje demony wygraly,positive,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0
898,1,my goat znowu robi comeback na pfp (znowu napierdalalem w sl overdrive z uporem maniaka) NewProfilePic,positive,1.0,1.0,1.0,1.0,0.0,16.0,0.0625,0.0625,1.0,1.0,0.0,0,0
899,1,dzien w ktorym kierowcy w krakowie przestana jezdzic jak cwele i blokowac droge tramwajom bedzie moim ostatnim,negative,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0,0
900,1,opierdolilbym ryz ale nie chce obudzic wspollokatorki jak zyc,negative,1.0,0.0,1.0,0.0,1.0,9.0,0.1111111111111111,0.0,1.0,0.0,1.0,0,0
901,1,w takich momentach nienawidze tego skurwialego miasta,negative,1.0,0.0,1.0,0.0,0.0,7.0,0.1428571428571428,0.0,1.0,0.0,0.0,0,0
902,1,niemilosiernie wkurwia mnie ruch w krakowie. wlasnie spoznilem sie na przesiadke a nawet nie jechalem w godzinach szczytu xd po prostu jakis cwel jebany chujowo zaparkowal i caly tramwaj stal,negative,1.0,1.0,1.0,1.0,0.0,30.0,0.0333333333333333,0.0333333333333333,1.0,1.0,0.0,0,1
903,1,Koniec mojego związku spowoduje samobójstwo albo zakończy się przez samobójstwo XD,negative,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,1,0
904,1,"Kiedy on już 4h gra na kompie i chcesz być wyrozumiała, bo miał ciężki tydzień i wiesz, że go to relaksuje, ale jadnocześnie masz ochotę go zagryźć, bo nie okazuje ci atencji",negative,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0
905,1,Aha?,negative,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
906,1,Nowy singiel Noah'a Kahana UGOTOWAŁ,neutral,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
907,1,"Moja była przyjaciółka uważa mnie za toksyczną osobę i ogólnie złego człowieka. Boli mnie to strasznie, bo zawsze przy niej byłam, zawsze ją wspierałam, wręcz latałam wokół niej jak piesek, ale kiedy postawiłam granicę i przestałam ignorować potrzeby, nagle stałam niepotrzebna XD",negative,6.0,3.0,6.0,6.0,0.0,42.0,0.1428571428571428,0.0714285714285714,1.0,1.0,0.0,1,1
908,1,"Normalnie, po prostu mam ochotę się zabić codziennie xoxo",neutral,1.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.0,1.0,0.0,0.0,1,0
909,1,Chyba życie mi się zaczyna powoli układać,positive,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.1428571428571428,0.0,0.0,0.0,0,0
910,1,Cierpliwość mojego chłopa powinna być studiowana,negative,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1666666666666666,0.0,0.0,0.0,0,0
911,1,Ej bo mam chłopa,negative,1.0,0.0,1.0,0.0,0.0,4.0,0.25,0.0,1.0,0.0,0.0,0,0
912,1,"Wszystkie gwiazdy na niebie wskazują, że do końca roku stracę status singielki. Śmiać się czy płakać XD",neutral,1.0,0.0,1.0,0.0,0.0,17.0,0.0588235294117647,0.0,1.0,0.0,0.0,1,0
913,1,"Ja tylko chciałam się pochwalić, że dzisiaj miałam pierwszy raz pobieraną krew i mimo masakrycznej hemofobii (nie mylić z homofobią) dałam radę i nawet nie zemdlalam.",positive,4.0,1.0,4.0,4.0,0.0,26.0,0.1538461538461538,0.0384615384615384,1.0,1.0,0.0,0,0
914,1,Nienawidzę.Swojej.Współlokatorki.Kurtyna.,negative,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
915,1,"Najgorsze jest to, że nie mam serca jej wygarnąć, bo laska jest sympatyczna, ale no kurwa ma 30 na karku, syfi jak skurwysyn i ciągle drzwiami napierdala",negative,1.0,0.0,1.0,0.0,0.0,27.0,0.037037037037037,0.0,1.0,0.0,0.0,0,1
916,1,"Byłam dzisiaj na warsztatach w szkole specjalnej i wam powiem, że jak widzę podejście niektórych nauczycielek do tych dzieci to ręce opadają",neutral,3.0,0.0,3.0,1.0,0.0,22.0,0.1363636363636363,0.0,1.0,0.3333333333333333,0.0,0,0
917,1,"Dajcie jakiś poradnik jak profesjonalnie zajebać plakat że słupa, żeby go nie porwać",neutral,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0
918,1,"Okazało się, że moja współlokatorka jest po trzydziestce... To raczej imprezować razem nie będziemy :face_holding_back_tears:",negative,1.0,1.0,0.0,0.0,0.0,14.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,1,0
919,1,"Kisne z tego jak zawsze jest bitwa o kolejność, kiedy trzeba zrobić jakiś projekt czy prezentacje w grupach na zajęcia XDDDD",neutral,1.0,0.0,1.0,0.0,0.0,21.0,0.0476190476190476,0.0,1.0,0.0,0.0,1,1
920,1,różne dziwne rzeczy dostawałam w dmach ale oferty matrymonialne które mam przekazać mojej siostrze to nowość,neutral,2.0,1.0,2.0,1.0,0.0,16.0,0.125,0.0625,1.0,0.5,0.0,0,0
921,1,mili młodzi chłopcy… przykro mi że muszę to wam przekazać ale lenka jest zajęta od lat….. nie sądzę żeby była zainteresowana….,negative,2.0,1.0,2.0,0.0,0.0,21.0,0.0952380952380952,0.0476190476190476,1.0,0.0,0.0,0,1
922,1,oczywiście wysokie podatki dla najbogatszych to przede wszystkim sposób na poprawienie stanu całej społeczności ale ja np nie będę ukrywać że bym im dopierdoliła bo ich nienawidzę,neutral,3.0,1.0,3.0,0.0,1.0,27.0,0.1111111111111111,0.037037037037037,1.0,0.0,0.3333333333333333,0,0
923,1,guys to już któryś tlit o ludziach których nienawidzę dzisiaj…… chyba pora zajrzeć w kalendarz- yep aha tak myślałam,negative,2.0,0.0,2.0,1.0,0.0,19.0,0.1052631578947368,0.0,1.0,0.5,0.0,0,0
924,1,"nienawidzę mężczyzn, zimiarzy i księży, proszę, oto wasza tolerancyjna lewica",negative,2.0,0.0,2.0,0.0,0.0,10.0,0.2,0.0,1.0,0.0,0.0,0,0
925,1,kurwa jak zimnooooo i o tym właśnie mówię zimno jest od września do maja a jebane kurwy zimiarze ci powiedzą że takie straszne jest to lato w polsce nie da się wytrzymać tych 25 stopni przez dwa miesiące idźcie w chuj,negative,1.0,0.0,1.0,0.0,0.0,41.0,0.024390243902439,0.0,1.0,0.0,0.0,0,0
926,1,przepraszam zdenerwowałam się,neutral,2.0,0.0,2.0,1.0,0.0,3.0,0.6666666666666666,0.0,1.0,0.5,0.0,0,0
927,1,to ja będę następnym bondem oczywiście ale nie mówcie nikomu bo podpisałam nda mówię to wam w sekrecie,neutral,3.0,1.0,3.0,1.0,0.0,18.0,0.1666666666666666,0.0555555555555555,1.0,0.3333333333333333,0.0,0,0
928,1,"śniło mi się dzisiaj coś takiego
pytam swiniotrawnika czy jest zielonoświątkowcem a on na to że nie a ja na to “to o kim ja myślałam, ktoś był”, a on na to “mój stary” i chciał coś dalej mówić ale ja już nie słuchałam i powiedziałam “aha no tak na pewno o nim myślałam” no i",neutral,5.0,5.0,5.0,4.0,0.0,56.0,0.0892857142857142,0.0892857142857142,1.0,0.8,0.0,0,1
929,1,pieniądze na swój kościół malują w kółko od lat jeden obraz i każdy kolejny jest coraz droższy i z jakiegoś powodu ktoś je cały czas kupuje i jest to obraz buta diane keaton. i ja zapytałam czyli w sumie scamerzy? a świniak ze tak. i zapytałam a co robili zielonoświątkowcy,neutral,2.0,1.0,2.0,2.0,0.0,50.0,0.04,0.02,1.0,1.0,0.0,0,1
930,1,"zanim istniał but diane keaton i to było już takie głupie że obudziłam się bo zaczęłam się śmiać irl 
btw wygoglowalam ten obraz we śnie, później wam narysuje jak mniej więcej wyglądał bo to też jest dziwne",neutral,3.0,0.0,3.0,2.0,0.0,37.0,0.081081081081081,0.0,1.0,0.6666666666666666,0.0,0,0
931,1,kiedy byłam mała i kłóciłam się z dorosłymi chłopami na paranormalne./pl a oni nie wiedzieli że dyskutują dosłownie z 10-latką już wiedziałam że przeznaczona jest mi wielkość na jakimś portalu internetowym tylko twitter jeszcze nie istniał,neutral,3.0,1.0,3.0,3.0,0.0,36.0,0.0833333333333333,0.0277777777777777,1.0,1.0,0.0,0,0
