original_index,label,text,sentiment,n_1st_verb,n_1st_pronoun,n_sing,n_past,n_cond,n_words,rate_verb,rate_pron,rate_sing,rate_past,rate_cond,emoji,absolutist
1245,1,jesli otworze album hlalunga i bedzie to peceta ktora chce najmniej to macie wpierdol wszyscy po kolei,0,1.0,0.0,1.0,0.0,0.0,17.0,0.0588235294117647,0.0,1.0,0.0,0.0,0,1
2936,0,Dlaczego kręci cię chłopiec bez pracy,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0
4997,0,Trza zamarynować! :face_with_tears_of_joy:,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0
3774,0,boze jak ja kocham album radical optimism,1,1.0,1.0,1.0,0.0,0.0,7.0,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0,0,0
4007,0,taeyong teaser bo inaczej podpalam tą wytwórnię,0,1.0,0.0,1.0,0.0,0.0,7.0,0.1428571428571428,0.0,1.0,0.0,0.0,0,0
5772,0,"nigdy nie sądziłam, że aż tak będzie mnie cieszyć zdrowa kupa (w koncu) u mojego pieska",1,1.0,2.0,1.0,1.0,0.0,16.0,0.0625,0.125,1.0,1.0,0.0,0,1
5651,0,"Mój tiktok po tym jak wstawiłam tiktok pod którym wiedziałam że będzie gownoburza co otworze aplikacje pokazuje nowego edita z Bergvallem. 
Tiktok jest jak ""CZEKAJ zanim wejdziesz w powiadomienia zobacz to, uspokój się, zrelaksuj...""",0,3.0,0.0,3.0,2.0,0.0,34.0,0.088235294117647,0.0,1.0,0.6666666666666666,0.0,0,0
4482,0,Zdecydowana,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1052,1,"czy ktos tez z was ma tu zagwozdki milosne, jest w dziwnej relacji czy zwiazku i chcialby pogadac?",0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0
487,1,"A ja nie ufam wgl ludziom 
Ale lata nie lubię",-1,2.0,1.0,2.0,0.0,0.0,10.0,0.2,0.1,1.0,0.0,0.0,0,0
2072,1,"Przede wszystkim jest nam narzucona szybkość życia. Jesteśmy zewsząd oceniani i wywiera się presję rodziny, pracy, zarobków itd. W pracy stres i dużo bodźców jednocześnie. Mózgi za tym  zwyczajnie nie nadążają. Ja jestem cały czas zmęczona, obolała i na antydepresantach.",-1,2.0,2.0,1.0,0.0,0.0,40.0,0.05,0.05,0.5,0.0,0.0,0,1
2547,0,Według ich sondaży Rafau wygrywał w 1 turze z dużą przewagą :face_with_tears_of_joy:,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1,0
3395,0,"Dziwka Trumpa. A co najlepsze w tym wszystkim, Trump wie, że za żonę ma dziwkę i sie cieszy.",0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0
1964,1,nie wiecie jak bardzo chcialabym zeby cokolwiek z tego im sie udalo,-1,1.0,0.0,1.0,0.0,1.0,12.0,0.0833333333333333,0.0,1.0,0.0,1.0,0,0
3120,0,Mirek ten z Głosu? Kiedyś moja Baśka z nim pracowała. Lata całe spędziłem w ciemni na dole z nią :),1,1.0,1.0,1.0,1.0,0.0,19.0,0.0526315789473684,0.0526315789473684,1.0,1.0,0.0,1,0
229,1,kilka dni temu mowilxm ze flins bedzie latwy do stylizacji. i was SO wrong,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0
2984,0,"Pragnę zauważyć, że bezkrytyczna wiara w to, że wszyscy ludzie lub zdecydowana ich większość za granicą zagłosują na Tiszę, może okazać się daleko posuniętą naiwnością. Do ogłoszenia wyników nie ma się co podniecać.",-1,1.0,0.0,1.0,0.0,0.0,33.0,0.0303030303030303,0.0,1.0,0.0,0.0,0,1
2247,0,"Ma przewagę taką, że jest z państwowego zakładu.",0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
4627,0,Jak patrzy na mnie 20 punktów Gui Santosa:,0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.125,0.0,0.0,0.0,0,0
166,1,ale ja stimuje wiecej i lubie go wkurwiac powtarzajac w kolko slowa ktore mi weszly w leb ale mi go troche szkoda ze sie tak nad nim znecam:loudly_crying_face: ale jakby jakis neurotypowy probowal to bym zajebala,-1,3.0,3.0,3.0,0.0,1.0,36.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.3333333333333333,1,0
4171,0,"Byłam dziś poza domem od 9:40 do 17:05, a o 17:12 dostałam info, że paczka do odbioru jest, ale fart :loudly_crying_face:",0,2.0,0.0,2.0,2.0,0.0,20.0,0.1,0.0,1.0,1.0,0.0,1,1
4559,0,:(,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
409,1,"tak się stało dosłownie xd nawet nie chce mi się pisać o tym jak chujowa to była wizyta, ale apparently to że nie jestem w stanie jeść bez bólu od 3 tygodni to nie jest powód do wsparcia, dosłownie mi powiedziała że będą się martwić dopiero jak schudnę kolejne 20 kg",-1,2.0,2.0,2.0,0.0,0.0,51.0,0.0392156862745098,0.0392156862745098,1.0,0.0,0.0,0,0
5588,0,"Pociąg o 10:40 do Zawadzkiego to ""Dino pociąg"". Niestety poza nazwą w rozkładzie nic go nie wyróżnia, aż prosi się jakaś reklamowa okleina albo chociaż coś w środku. Bo sam pomysł na reklamę Krasiejowa i opolskiego całkiem fajny. Może coś warto zrobić? ? ?",1,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0,1
2941,0,Mam nadzieję że nie zapomnieliście o piciu wody,1,2.0,0.0,2.0,0.0,0.0,8.0,0.25,0.0,1.0,0.0,0.0,0,0
887,1,OMG KOLEJNA?!?! MUSZĘ TAM PÓJŚĆ,1,1.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,1.0,0.0,0.0,0,0
4353,0,"Już tak na chłodno, kurde, naprawdę trudno się z tą porażką pogodzić.

Rozpędzony Manchester City, my z wciśniętym hamulcem. Trudno o jakikolwiek optymizm.

Nie działa na naszą korzyść historia, stan ""na dziś"", ogólna atmosfera.

Jak ja nienawidzę kwietnia.",-1,1.0,3.0,1.0,0.0,0.0,38.0,0.0263157894736842,0.0789473684210526,1.0,0.0,0.0,0,0
4633,0,"“Dlaczego Steph Curry jest najważniejszym graczem w nowoczesnej koszykówce?” 

Fani LeBrona i Kobiego by mnie ukrzyżowali",-1,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0625,0.0,0.0,0.0,0,0
4858,0,Pamiętam jak siedziałam na polskim i miałam schowane słuchawki tak żebym mogła posłuchać tej piosenki w momencie jak miała premierę w być radio,0,4.0,0.0,4.0,3.0,0.0,23.0,0.1739130434782608,0.0,1.0,0.75,0.0,0,0
2863,0,"Pod względem charakterologicznym nie ma lepszego zawodnika do pełnienia tej funkcji. Inna sprawa to jego forma sportowa, która dalej jest zagadką, zobaczymy, na ile będzie się musiał odbudować gangłysego",0,1.0,0.0,0.0,0.0,0.0,29.0,0.0344827586206896,0.0,0.0,0.0,0.0,0,1
3909,0,Tak?,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2138,1,"można ale każdy ma inną sytuację i jak jest to głęboka depresja tak jak w moim przypadków to bez dobrze dobranych leków się zwyczajnie nie da. ja mam 22 lata i leczę się od 18 r.ż. i dopiero teraz widać jakieś postępy, choć też wcześniej brałam nieregularnie",-1,3.0,2.0,3.0,1.0,0.0,47.0,0.0638297872340425,0.0425531914893617,1.0,0.3333333333333333,0.0,0,1
3114,0,Tak ale jak juz znowu będzie się nazywał Palestyna.,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0
3390,0,"Rozpoczęli wojnę z Iranem, żebyśmy zapomnieli o tych obrazach!

Nie spodziewali się, że Iran będzie piekłem. Piekłem dla całych Stanów Zjednoczonych, gdyż atak na Iran okazał się agresją na światową gospodarkę. To w kwestii USA jest teraz, by Trump spłynął z nurtem szamba.",-1,3.0,0.0,2.0,3.0,0.0,43.0,0.0697674418604651,0.0,0.6666666666666666,1.0,0.0,0,1
2515,0,"Dzień meczowy... Dobra, niech już bolą te oczy od oglądania. Byle były 3 punkty i nad czerwoną strefą w tabeli, po tym meczu.",-1,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0
2563,0,Ale ale! Jak skończyła się ta historia???,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
1232,1,wiele ich jest,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
40,1,chce matche sushi i krosąą ze starbaksa whitegirl sza gay warsaw,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0
3747,0,Ale mnie wkurwiają wszyscy,-1,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.25,0.0,0.0,0.0,0,1
2564,0,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4918,0,"KOLEJNY RENHENG KONTENT, OD RAZU CHCE SIĘ ŻYĆ",1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
4406,0,"nie mogę się doczekać updateow
daj znać pls jak ci się uda utrzymać te alokazje jak to zrobic bo mam pod lampa ze stalym nawilzenie powietrza i nie jest najlepiej",0,2.0,0.0,2.0,0.0,0.0,30.0,0.0666666666666666,0.0,1.0,0.0,0.0,0,1
2269,0,Czy to nie koniecznością dogadywania się z przeciwnikami w imię dobra Najjaśniejszej tłumaczył Hołownia nocne spiski z Bielanem? W obecności Kamińskiego z PSL? Jak dla mnie układanie puzzli już prawie na ukończeniu.,0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.03125,0.0,0.0,0.0,0,0
4651,0,"na eng edtwt słyszałem, że właśnie elektryki nie pomagają jak zwykłe i w to uwierzyłem :broken_heart:",0,2.0,0.0,2.0,2.0,0.0,15.0,0.1333333333333333,0.0,1.0,1.0,0.0,1,0
1968,1,wracam do siebie do 3city i bardzo nie chce,-1,2.0,0.0,2.0,0.0,0.0,9.0,0.2222222222222222,0.0,1.0,0.0,0.0,0,0
287,1,ah ta ciężka praca w komisji wyborczej ciekawe czy po południu mają te 10-15% frekwencji chociaż,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0
2835,0,"Jakim trzeba być cynikiem, żeby napisac taki komentarz.",-1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
3935,0,"2 wilki, 2 wilki xD",1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
4673,0,"Oliwia odwal sie od tego krystiana
hotelparadise",0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
113,1,"„Kobiety nienawidzą miłych hurr durr”

Ja dawałam szansę  „miłym i zwykłym chłopakom ” a potem się okazywało po czasie, że również są toksycznymi, niedojrzałymi emocjonalnie kłamcami, ale potrafią to ukrywać przez jakiś czas",-1,1.0,1.0,1.0,1.0,0.0,32.0,0.03125,0.03125,1.0,1.0,0.0,0,0
3336,0,Dobra ludzie. Zmykam spać. Do jutra:oncoming_fist:.,0,1.0,0.0,1.0,0.0,0.0,6.0,0.1666666666666666,0.0,1.0,0.0,0.0,1,0
87,1,W pracy cisza. Gdy ilustruje zdecydowanie spokojna muzyka w tle,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
4548,0,Hm?,-1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2710,0,"Jeżeli ta afera nie zatopi Tuska z jego świtą, to nie wiem co jest w stanie ich bardziej pogrążyć!:double_exclamation_mark: 
W normalnym państwie powinni wszyscy podać się do dymisji!:double_exclamation_mark:",-1,1.0,0.0,1.0,0.0,0.0,28.0,0.0357142857142857,0.0,1.0,0.0,0.0,1,1
5136,0,przepchnijta to po dogrywce bo karne w tym meczu to koniec mojego ukladu nerwowego,0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0,0
5758,0,:smiling_face_with_hearts:,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
86,1,"Można się bać sukcesu? Ja na pewno porażki. Strach przed nią hamuje mnie jak wielki głaz przywiązany do ciała. Już dawno powinienem zacząć sprzedawać ilustracje, zacząć z fotografią itd. Ale sama myśl i tym że to nie wyjdzie, mnie przeraża. Bo wtedy żaden plan mi nie pozostanie",-1,1.0,4.0,1.0,1.0,0.0,47.0,0.0212765957446808,0.0851063829787234,1.0,1.0,0.0,0,1
5711,0,ja jebie mam przed soba przynajmniej godzinę pisania na laptopie i już czuje mięśnie ramion po treningu xdddddd dosc,0,2.0,1.0,2.0,0.0,0.0,19.0,0.1052631578947368,0.0526315789473684,1.0,0.0,0.0,0,0
1277,1,stworzylem mnie i w simsach 2 :],1,1.0,1.0,1.0,1.0,0.0,7.0,0.1428571428571428,0.1428571428571428,1.0,1.0,0.0,1,0
4593,0,"Pani Natalio, żebyś wiedziała ! Teraz po zmianie czasu przy dobrej pogodzie wstyd i grzech w chałupie siedzieć po robocie.",-1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0
5007,0,giga zarty,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
1963,1,"nie bylam prawie 2 tygodnie na uczelni i stresuje sie tym, ze dzisiaj musze tam isc",-1,2.0,0.0,2.0,1.0,0.0,16.0,0.125,0.0,1.0,0.5,0.0,0,1
167,1,heterosy to sa pierdolone bezguscia,-1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
1947,1,"Ja dla przykładu nie potrafię wybrać, bo kilka było naprawdę fenomenalnych: From - Andor - Reacher :)",1,1.0,1.0,1.0,0.0,0.0,14.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,1,0
1777,1,Zgadnijcie kto zaliczyl relapse,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
5162,0,ciekawe kto go kupił,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
3407,0,"Będę unikał pikantnych komentarzy, gdyż pały i płk. Paweł Szota grzebią mi w mediach społecznościowych. Nie tylko ja stałem się ostrożny. Zła na Bliskim Wschodzie nie wolno krytykować i być może służby polskiego rządu będą uciszać śmiałków.",-1,2.0,2.0,2.0,1.0,0.0,37.0,0.054054054054054,0.054054054054054,1.0,0.5,0.0,0,0
2427,0,"Mi kiedyś tak spuchlo, szyja i twarz też, myślałam że mi ropa podejdzie do mózgu i umre xd",-1,2.0,2.0,2.0,1.0,0.0,18.0,0.1111111111111111,0.1111111111111111,1.0,0.5,0.0,0,0
1279,1,"pierwszy dzien majac 22 lata, a ja juz mam wlasna farme. nawet dwie. co prawda w grze, ale to szczegol",1,1.0,1.0,1.0,0.0,0.0,20.0,0.05,0.05,1.0,0.0,0.0,0,0
2598,0,Jadłem lepszą z indyjskiego take away,1,1.0,0.0,1.0,1.0,0.0,6.0,0.1666666666666666,0.0,1.0,1.0,0.0,0,0
3997,0,"ja wiem, że on powiedział, że wystąpi z nowymi piosenkami, ale nie myślałam, że z tyloma :loudly_crying_face:",0,2.0,1.0,2.0,1.0,0.0,16.0,0.125,0.0625,1.0,0.5,0.0,1,0
5767,0,mam dwóch starszych braci.,-1,1.0,0.0,1.0,0.0,0.0,4.0,0.25,0.0,1.0,0.0,0.0,0,0
4214,0,Same energy,-1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
123,1,"Nie, nie są produkowane w Azji xd To nie jest Zara czy Reserved",-1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0
4440,0,brawo zgadza się z tobą najgorszy sort użytkowników tego portalu:clapping_hands::clapping_hands:,-1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0
1620,1,"Natury nie oszukasz kobieto, pogódź się z tym. Mówienie facetowi ze ma nie patrzeć na laskę jak na obiekt do ruchania nie ma sensu bo on na to wpływu nie ma",-1,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0
380,1,Strzele sobie kurwa w łeb ci ja uczyniłam,-1,2.0,1.0,2.0,1.0,0.0,8.0,0.25,0.125,1.0,0.5,0.0,0,0
612,1,Nie zrozumiał Pan ale wcale mnie to nie dziwi.,0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,1
4689,0,LMAOOO,-1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
3794,0,"Wysłałam dziś pewne zgłoszenie i jestem ciekawa, co z tego wyniknie - jeśli mi się uda to oczywiście dam znać!",0,3.0,1.0,3.0,1.0,0.0,19.0,0.1578947368421052,0.0526315789473684,1.0,0.3333333333333333,0.0,0,0
1919,1,"Ale tylko z najbliższymi sąsiadami, czyli po jednej i po drugiej stronie XD",1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0
5857,0,3km biegu i 14 km roweru zrobione dzisiaj :star-struck:,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
688,1,"Ciesz się że nie powiedział ""nie jestem uberem, jest ku$wa piwkiem"".",0,1.0,0.0,1.0,0.0,0.0,11.0,0.0909090909090909,0.0,1.0,0.0,0.0,0,0
146,1,sjema zabrze cr,-1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
2490,0,"W międzyczasie Papież Leon ze spokojem powiedział, że będzie robił swoje.",1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0
4669,0,"Roksana kombinuje z tym tobiaszem a tam nic nie bedzie, ZERO
hotelparadise",0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1
2343,0,"Zapytałem się mojej mamy czy mogłaby być z czarnym mężczyzną, a ona powiedziała tak: 

''Nie mam nic do facetów innego koloru skóry, człowiek jak człowiek, ale osobiście się ich boje i byłabym spokojniejsza w otocznie 5 białych mężczyzn niż czarnoskórych''.",-1,5.0,1.0,4.0,1.0,1.0,40.0,0.125,0.025,0.8,0.2,0.2,0,1
4609,0,To plus 2 praca w wolne dni (tam gdzie x),1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0
1383,1,Znów zaspałam i nic nie umiem na niemiecki. Może się po prostu zabiję.,-1,3.0,0.0,3.0,1.0,0.0,13.0,0.2307692307692307,0.0,1.0,0.3333333333333333,0.0,0,1
2524,0,Wiemy... 3-4 wygrane i z walki o utrzymanie robi się walka o puchary :),0,1.0,0.0,0.0,0.0,0.0,13.0,0.0769230769230769,0.0,0.0,0.0,0.0,1,0
5453,0,ja pierdole niemka mi auto zarysowała na parkingu,0,1.0,2.0,1.0,0.0,0.0,8.0,0.125,0.25,1.0,0.0,0.0,0,0
4361,0,Znając rezultat :),1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0
924,1,"nienawidzę mężczyzn, zimiarzy i księży, proszę, oto wasza tolerancyjna lewica",-1,2.0,0.0,2.0,0.0,0.0,10.0,0.2,0.0,1.0,0.0,0.0,0,0
3800,0,"Kolejny drop Everybody London, z którego nic nie kupię",1,1.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.0,1.0,0.0,0.0,0,1
2924,0,Wrzucę na to benzo jeszcze a chuj tam,-1,1.0,0.0,1.0,0.0,0.0,8.0,0.125,0.0,1.0,0.0,0.0,0,0
3911,0,"Nowa wersja mojej ""Historii Polski bez mitów"" ma już 353 strony. Dziś głównie grzebałem w historii najnowszej. Tymczasem przypominam o przedsprzedaży ""Historii Hiszpanii bez mitów"":",0,2.0,1.0,2.0,1.0,0.0,25.0,0.08,0.04,1.0,0.5,0.0,0,0
1839,1,"Message from real slavic girl, bc i'm polish:
Spierdalaj z tymi głupotami.
I ładnie proszę – przestańcie nas seksualizować i wymyślać standardy z dupy, bo to nie ma z nami nic wspólnego.",-1,1.0,2.0,1.0,0.0,0.0,31.0,0.032258064516129,0.064516129032258,1.0,0.0,0.0,0,1
2802,0,ogólnie jak ktoś betuje z jakimiś twitterowymi ekspertami to tylko można pogratulować mózgu bo gwarantuję że nikt kto jest na tym profitable nie musi się dzielić swoimi typami no ale to tak zwana selekcja naturalna,0,1.0,0.0,1.0,0.0,0.0,35.0,0.0285714285714285,0.0,1.0,0.0,0.0,0,1
960,1,anyway. lenka mi uświadomiła że w tej piosence jest will protect me from disease a nie the seas tak jak mi się wydawało i teraz mniej mi się podoba bo myślałam że jest o piratach,-1,1.0,4.0,1.0,1.0,0.0,35.0,0.0285714285714285,0.1142857142857142,1.0,1.0,0.0,0,0
5611,0,nah ale dzień jeszcze bardziej to pogarsza,-1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
3807,0,"To już jest ten moment, kiedy jestem po studiach, po ślubie, mam pieski i świetną prackę, więc codzienność jest przyjemna :heart_on_fire:",1,2.0,0.0,2.0,0.0,0.0,20.0,0.1,0.0,1.0,0.0,0.0,1,0
95,1,"Niby tylko zawieszenie broni, a oszczędności w ETFach poszły w górę jak pojebane.",-1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0
5769,0,Panie masz normalnie brała bliźniaka w rze,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
662,1,"Pokochałam film ""Lizać"" oficjalnie mój ulubiony film.",1,1.0,1.0,1.0,1.0,0.0,7.0,0.1428571428571428,0.1428571428571428,1.0,1.0,0.0,0,0
5156,0,weszlem jescze raz i sie udalo essaaa,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
1517,1,paluch i slon fancam strimujcie,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
4816,0,dzisiaj chyba kupuje paczke fajek,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
1366,1,ok czekam na jutro,1,1.0,0.0,1.0,0.0,0.0,4.0,0.25,0.0,1.0,0.0,0.0,0,0
2312,0,"Nie wiem, czy dla siebie dam radę 
:grinning_face_with_sweat:",0,2.0,0.0,2.0,0.0,0.0,7.0,0.2857142857142857,0.0,1.0,0.0,0.0,1,0
48,1,imagine używać ai do SPRZEDAŻY ubrań kiedy to nie jest w ogóle w porządku względem kupującego bo tak naprawdę nie będzie widzieć jak sukienka wygląda na osobie ale u tej typiary to już chyba norma XD,-1,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1,0
3870,0,bejbik!,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
411,1,tak bardzo się stresuje wizyta w poradni żywieniowej w środę,-1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0
4389,0,Od zawsze wiadomo że skóra z tatuażami wymaga większej opieki przed światłem słonecznym :thinking_face:,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1,1
3322,0,"Pierwszy dzień słomianego wdowca prawie za mną .... żona w delegacji. Zostało nas 2,5 - Ja, syn i wykastrowany kot :upside-down_face:. Jeszcze 2 dni - ile kot może schudnąć?",0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.12,0.0,0.0,0.0,1,0
4761,0,gdbym mogla to bym pousywala tyle osb z tego kraju,0,1.0,0.0,1.0,0.0,1.0,10.0,0.1,0.0,1.0,0.0,1.0,0,0
1239,1,mam 7 minut na dojechanie na wf........ lekka kraksa,0,1.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.0,1.0,0.0,0.0,0,0
2993,0,Fajna promocja w Biedronce na krewetki: 15 zeta za paczkę przy zakupie dwóch. Mąż przygotował z nich przepyszne danie.,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,1
2503,0,"Śmiem dorzucić, że ten święconkowy stan to wynik braku Pokoju. A jego nie może być. Bo ten obrzęd nijak się ma do teologii Wielkiej Soboty. Stąd to poczucie braku sensu.",-1,1.0,0.0,1.0,0.0,0.0,30.0,0.0333333333333333,0.0,1.0,0.0,0.0,0,0
4937,0,NIEEE TYLKO NIE TRIBBIE,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
3123,0,Po co dzwonią.,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
4221,0,"Jeszcze 19 miesięcy wstydu, z tym niewyedukowanym manipulantem. To jest żenada, że taka marionetka Berlina reprezentuje Polskę na świecie.",-1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0
3138,0,"Wow. Po, kurczę prostu, kurwa, wow.",1,1.0,0.0,1.0,0.0,0.0,6.0,0.1666666666666666,0.0,1.0,0.0,0.0,0,0
2199,0,"Ale czemu ja ide po puzzle, a tam jakis AI shit.",-1,1.0,1.0,1.0,0.0,0.0,11.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,0,0
3340,0,Wygląda jak początki depresji. tak nie można... napisz do kolegi :smiling_face_with_sunglasses:,-1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1,0
2086,1,mam zdiagnozowana depresję i biorę leki antydepresanty?,-1,2.0,0.0,2.0,0.0,0.0,7.0,0.2857142857142857,0.0,1.0,0.0,0.0,0,0
2366,0,Rozum zawsze przegrywa z emocjami. Nie da się oduczyć nienawiści za pomocą argumentów.,-1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,1
916,1,"Byłam dzisiaj na warsztatach w szkole specjalnej i wam powiem, że jak widzę podejście niektórych nauczycielek do tych dzieci to ręce opadają",0,3.0,0.0,3.0,1.0,0.0,22.0,0.1363636363636363,0.0,1.0,0.3333333333333333,0.0,0,0
3530,0,"Jest awans (zdecydowanie jedyny plus), ale nie potrafię znaleźć w sobie entuzjazmu.

Łączę się w bólu z każdym kibicem Arsenalu, który musiał przetrwać te (niewyobrażalnie długie) 90 minut z okładem. Na szpilkach przez cały mecz, bolesne doświadczenie. 

Chcę zapomnieć… :smiling_face_with_tear:",-1,3.0,0.0,3.0,0.0,0.0,39.0,0.0769230769230769,0.0,1.0,0.0,0.0,1,1
4497,0,Nowe sojusze,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
133,1,kościół pod wezwaniem świętego papużego,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
4487,0,Wpływ gry w palanta na jonizację stratosfery.,-1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
